Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-31,173.92999267578125,174.1199951171875,169.94000244140625,172.5800018310547,1515100,0,0
2022-06-01,173.41000366210938,175.0800018310547,171.64999389648438,172.91000366210938,890600,0,0
2022-06-02,173.36000061035156,177.72000122070312,173.36000061035156,177.41000366210938,524700,0,0
2022-06-03,175.77000427246094,180.60000610351562,175.1699981689453,179.39999389648438,539200,0,0
2022-06-06,179.58999633789062,181.69000244140625,178.60000610351562,181.07000732421875,482800,0,0
2022-06-07,178.25999450683594,180.0,175.1199951171875,176.57000732421875,753600,0,0
2022-06-08,175.14999389648438,175.25,167.33999633789062,168.8000030517578,1051000,0,0
2022-06-09,167.9499969482422,170.08999633789062,166.02000427246094,166.05999755859375,833100,0,0
2022-06-10,164.64999389648438,166.66000366210938,162.25999450683594,163.72999572753906,729900,0,0
2022-06-13,160.3000030517578,162.60000610351562,158.30999755859375,160.4199981689453,676300,0,0
2022-06-14,161.67999267578125,164.3699951171875,159.4199981689453,161.4199981689453,541800,0,0
2022-06-15,162.72000122070312,164.82000732421875,160.0,161.52000427246094,646400,0,0
2022-06-16,158.38999938964844,158.75999450683594,155.3699951171875,156.55999755859375,695000,0,0
2022-06-17,157.77000427246094,158.1300048828125,153.9199981689453,154.8800048828125,968300,0,0
2022-06-21,157.3000030517578,160.66000366210938,156.16000366210938,158.72999572753906,543200,0,0
2022-06-22,157.4199981689453,157.97999572753906,154.1999969482422,155.52999877929688,578600,0,0
2022-06-23,156.5500030517578,157.9499969482422,155.0800018310547,157.5,567600,0,0
2022-06-24,158.27999877929688,164.7100067138672,158.10000610351562,162.14999389648438,1030400,0,0
2022-06-27,163.00999450683594,164.6300048828125,161.42999267578125,162.16000366210938,530900,0,0
2022-06-28,161.72000122070312,164.3800048828125,157.32000732421875,157.64999389648438,438900,0,0
2022-06-29,157.86000061035156,158.6300048828125,154.52000427246094,157.3000030517578,383700,0,0
2022-06-30,156.38999938964844,158.38999938964844,154.0399932861328,157.47000122070312,580600,0,0
2022-07-01,157.38999938964844,160.1699981689453,156.07000732421875,159.8699951171875,623000,0,0
2022-07-05,158.72000122070312,159.9499969482422,156.80999755859375,159.72000122070312,587300,0,0
2022-07-06,160.50999450683594,162.35000610351562,158.27000427246094,161.58999633789062,657200,0,0
2022-07-07,162.61000061035156,166.97000122070312,161.91000366210938,166.1999969482422,639600,0,0
2022-07-08,164.89999389648438,167.52000427246094,163.83999633789062,165.6999969482422,515600,0,0
2022-07-11,165.17999267578125,166.50999450683594,163.83999633789062,164.05999755859375,504800,0,0
2022-07-12,163.2100067138672,167.22999572753906,162.49000549316406,164.10000610351562,625800,0,0
2022-07-13,162.0800018310547,163.27999877929688,159.91000366210938,162.77999877929688,916000,0,0
2022-07-14,161.50999450683594,166.17999267578125,159.88999938964844,165.5500030517578,725400,0,0
2022-07-15,168.58999633789062,170.6300048828125,167.14999389648438,167.5800018310547,897200,0,0
2022-07-18,167.36000061035156,171.25,167.36000061035156,168.10000610351562,938200,0,0
2022-07-19,168.85000610351562,175.0399932861328,168.85000610351562,174.4600067138672,1220600,0,0
2022-07-20,170.1199951171875,173.72999572753906,169.91000366210938,173.1300048828125,1204000,0,0
2022-07-21,173.97000122070312,175.4600067138672,170.80999755859375,171.88999938964844,894100,0,0
2022-07-22,172.9199981689453,174.60000610351562,171.97999572753906,173.75,665200,0,0
2022-07-25,173.75,174.3699951171875,172.55999755859375,173.32000732421875,581600,0,0
2022-07-26,171.72999572753906,172.64999389648438,167.97999572753906,169.4600067138672,805000,0,0
2022-07-27,169.6300048828125,172.13999938964844,166.97000122070312,171.5500030517578,579400,0,0
2022-07-28,171.9499969482422,180.19000244140625,171.8300018310547,179.4499969482422,772000,0,0
2022-07-29,179.5,184.17999267578125,178.57000732421875,183.27000427246094,568400,0,0
2022-08-01,182.47999572753906,183.32000732421875,180.42999267578125,181.55999755859375,498900,0,0
2022-08-02,181.4499969482422,182.02000427246094,178.0399932861328,178.6999969482422,456400,0,0
2022-08-03,179.97999572753906,179.97999572753906,177.47000122070312,178.5800018310547,371300,0,0
2022-08-04,178.3000030517578,181.86000061035156,177.55999755859375,181.19000244140625,447900,0,0
2022-08-05,179.35000610351562,183.75,179.35000610351562,183.60000610351562,331800,0,0
2022-08-08,184.00999450683594,187.69000244140625,183.89999389648438,187.07000732421875,676800,0,0
2022-08-09,186.52000427246094,187.5399932861328,183.58999633789062,184.39999389648438,721900,0,0
2022-08-10,187.25999450683594,191.2100067138672,186.5800018310547,190.9199981689453,499900,0,0
2022-08-11,191.55999755859375,195.97000122070312,191.10000610351562,192.88999938964844,690300,0,0
2022-08-12,193.1699981689453,195.1999969482422,192.6699981689453,195.1300048828125,591500,0,0
2022-08-15,194.6300048828125,195.89999389648438,193.02000427246094,194.1300048828125,672900,0,0
2022-08-16,193.74000549316406,197.24000549316406,193.5399932861328,194.64999389648438,877500,0,0
2022-08-17,192.52999877929688,193.17999267578125,186.2100067138672,188.67999267578125,760400,0,0
2022-08-18,188.92999267578125,192.14999389648438,188.14999389648438,191.82000732421875,440500,0,0
2022-08-19,191.42999267578125,191.42999267578125,189.19000244140625,189.75,538300,0,0
2022-08-22,188.16000366210938,189.0,186.0800018310547,187.61000061035156,498300,0,0
2022-08-23,186.74000549316406,190.0500030517578,186.74000549316406,188.83999633789062,583700,0,0
2022-08-24,188.99000549316406,190.07000732421875,187.8000030517578,188.6999969482422,561300,0,0
2022-08-25,190.25,190.80999755859375,186.97000122070312,189.36000061035156,752300,0,0
2022-08-26,189.60000610351562,189.83999633789062,182.25999450683594,182.58999633789062,707800,0,0
2022-08-29,180.75999450683594,180.75999450683594,175.3000030517578,175.6699981689453,865400,0,0
2022-08-30,176.1699981689453,176.72000122070312,171.75999450683594,175.0500030517578,1028400,0,0
2022-08-31,175.6300048828125,175.64999389648438,172.4600067138672,174.02000427246094,1182600,0,0
2022-09-01,172.67999267578125,174.63999938964844,170.66000366210938,173.77000427246094,1168300,0,0
2022-09-02,175.69000244140625,175.6999969482422,167.74000549316406,168.74000549316406,1010700,0,0
2022-09-06,168.5399932861328,170.7899932861328,166.05999755859375,167.2100067138672,955300,0,0
2022-09-07,167.58999633789062,171.1199951171875,164.72000122070312,170.39999389648438,710700,0,0
2022-09-08,169.52000427246094,171.47000122070312,166.00999450683594,169.85000610351562,667000,0,0
2022-09-09,170.9499969482422,174.47000122070312,170.75999450683594,174.05999755859375,580800,0,0
2022-09-12,174.94000244140625,175.47000122070312,173.32000732421875,174.55999755859375,548700,0,0
2022-09-13,171.0,172.8000030517578,169.8699951171875,171.0,808900,0,0
2022-09-14,171.0800018310547,172.52999877929688,167.1699981689453,172.38999938964844,969500,0,0
2022-09-15,172.6699981689453,177.25,172.39999389648438,174.02999877929688,1551100,0,0
2022-09-16,169.41000366210938,170.8000030517578,163.3699951171875,166.47000122070312,1715500,0,0
2022-09-19,165.33999633789062,171.61000061035156,165.24000549316406,169.61000061035156,775100,0,0
2022-09-20,168.75,169.30999755859375,165.14999389648438,167.14999389648438,654800,0,0
2022-09-21,168.97000122070312,169.7100067138672,165.14999389648438,165.22000122070312,588200,0,0
2022-09-22,164.7100067138672,166.25,163.5500030517578,163.63999938964844,423900,0,0
2022-09-23,161.36000061035156,162.3000030517578,158.6699981689453,161.16000366210938,629400,0,0
2022-09-26,160.77999877929688,163.52000427246094,160.64999389648438,161.92999267578125,583200,0,0
2022-09-27,161.83999633789062,164.16000366210938,160.9499969482422,162.8300018310547,720900,0,0
2022-09-28,163.44000244140625,167.77999877929688,162.33999633789062,166.8300018310547,461300,0,0
2022-09-29,165.08999633789062,166.07000732421875,163.9600067138672,165.27999877929688,449400,0,0
2022-09-30,162.75999450683594,165.30999755859375,156.27999877929688,156.4199981689453,1023000,0,0
2022-10-03,158.8800048828125,163.5800018310547,156.94000244140625,162.02999877929688,1229500,0,0
2022-10-04,164.35000610351562,168.25999450683594,163.8300018310547,168.02999877929688,645300,0,0
2022-10-05,165.66000366210938,168.66000366210938,165.66000366210938,166.49000549316406,426000,0,0
2022-10-06,166.85000610351562,168.25,164.89999389648438,165.11000061035156,532800,0,0
2022-10-07,163.1300048828125,164.0800018310547,159.44000244140625,160.05999755859375,688500,0,0
2022-10-10,161.10000610351562,164.38999938964844,159.5800018310547,162.22999572753906,537700,0,0
2022-10-11,160.92999267578125,166.41000366210938,160.92999267578125,163.64999389648438,727000,0,0
2022-10-12,164.9600067138672,168.47999572753906,162.1300048828125,165.50999450683594,772200,0,0
2022-10-13,161.22000122070312,167.97000122070312,158.66000366210938,166.22000122070312,866400,0,0
2022-10-14,167.3300018310547,167.35000610351562,162.16000366210938,163.1999969482422,669500,0,0
