Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-30,113.7699966430664,113.83000183105469,111.37999725341797,112.95999908447266,4087484,0,0
2023-05-31,112.29000091552734,112.95999908447266,110.30500030517578,112.19000244140625,16398430,0,0
2023-06-01,112.0999984741211,113.2300033569336,111.5999984741211,112.75,4084447,0,0
2023-06-02,113.41000366210938,114.3499984741211,112.8499984741211,113.9000015258789,4527026,0,0
2023-06-05,113.9000015258789,114.29000091552734,111.76499938964844,112.2300033569336,5873121,0,0
2023-06-06,112.54000091552734,116.06999969482422,112.4800033569336,114.2300033569336,31736858,0,0
2023-06-07,115.5,116.0,113.56999969482422,115.77999877929688,3075854,0,0
2023-06-08,115.87000274658203,116.29000091552734,115.05999755859375,115.29000091552734,2963534,0,0
2023-06-09,115.80999755859375,117.25,115.0199966430664,116.81999969482422,2635904,0,0
2023-06-12,117.05000305175781,117.7699966430664,116.63999938964844,117.62999725341797,3573019,0,0
2023-06-13,117.91000366210938,119.01000213623047,117.66999816894531,118.76000213623047,3709600,0,0
2023-06-14,119.44999694824219,121.48999786376953,119.33000183105469,120.0,4561626,0,0
2023-06-15,118.86000061035156,120.94000244140625,118.44999694824219,120.3499984741211,3082944,0,0
2023-06-16,120.7300033569336,120.86000061035156,119.4000015258789,119.95999908447266,6420131,0,0
2023-06-20,118.91000366210938,120.29000091552734,118.9000015258789,119.56999969482422,2530348,0,0
2023-06-21,119.01000213623047,120.52999877929688,118.38999938964844,120.02999877929688,2227042,0,0
2023-06-22,119.80000305175781,120.55000305175781,119.1500015258789,120.54000091552734,1666300,0,0
2023-06-23,120.01000213623047,120.9000015258789,119.0,120.48999786376953,4278353,0,0
2023-06-26,120.02999877929688,121.71499633789062,119.69000244140625,120.16000366210938,2302114,0,0
2023-06-27,120.51000213623047,122.43000030517578,120.1500015258789,122.4000015258789,2593491,0,0
2023-06-28,122.72000122070312,123.80999755859375,122.5,122.94999694824219,2940213,0,0
2023-06-29,123.01000213623047,124.1500015258789,123.01000213623047,124.05000305175781,2561626,0,0
2023-06-30,124.91000366210938,126.55000305175781,124.67500305175781,126.1500015258789,3083942,0,0
2023-07-03,125.69000244140625,126.16000366210938,125.27999877929688,125.94999694824219,1395604,0,0
2023-07-05,125.27999877929688,125.94000244140625,124.16000366210938,124.9000015258789,3508961,0,0
2023-07-06,123.98999786376953,125.75,123.44000244140625,125.38999938964844,2260349,0,0
2023-07-07,124.66000366210938,125.82499694824219,124.5199966430664,125.19999694824219,2004562,0,0
2023-07-10,125.51000213623047,127.08999633789062,125.11000061035156,126.88999938964844,2588908,0,0
2023-07-11,126.93000030517578,127.66000366210938,126.52999877929688,126.98999786376953,1903518,0,0
2023-07-12,128.0,128.02999877929688,126.98999786376953,127.56999969482422,2212260,0,0
2023-07-13,127.3949966430664,128.85000610351562,127.3949966430664,128.67999267578125,2366089,0,0
2023-07-14,128.47999572753906,128.69000244140625,127.52999877929688,128.0,1829522,0,0
2023-07-17,127.9000015258789,129.14999389648438,127.27999877929688,128.50999450683594,1822651,0,0
2023-07-18,128.22000122070312,129.5,127.0260009765625,129.32000732421875,2063011,0,0
2023-07-19,129.23500061035156,129.38999938964844,127.5999984741211,127.62999725341797,3417689,0,0
2023-07-20,128.11000061035156,129.55999755859375,127.5999984741211,129.3800048828125,2625665,0,0
2023-07-21,129.74000549316406,130.25,128.5,128.52999877929688,2409008,0,0
2023-07-24,129.36000061035156,130.16000366210938,128.91000366210938,129.75,2706807,0,0
2023-07-25,129.4199981689453,130.74000549316406,128.82000732421875,130.05999755859375,3114403,0,0
2023-07-26,124.73999786376953,128.38999938964844,122.5999984741211,127.30000305175781,4829349,0,0
2023-07-27,128.07000732421875,128.07000732421875,122.93000030517578,123.51000213623047,3923897,0,0
2023-07-28,124.66999816894531,125.12989807128906,123.74500274658203,124.98999786376953,3294139,0,0
2023-07-31,125.66000366210938,126.54000091552734,125.3550033569336,126.20999908447266,2811193,0,0
2023-08-01,125.95999908447266,127.2300033569336,125.30000305175781,126.97000122070312,2064410,0,0
2023-08-02,126.19999694824219,126.88999938964844,124.43000030517578,124.55999755859375,2205958,0,0
2023-08-03,124.25,125.55500030517578,123.94999694824219,125.18000030517578,1784057,0,0
2023-08-04,124.9800033569336,125.69499969482422,124.0999984741211,124.81999969482422,1788810,0,0
2023-08-07,125.58000183105469,126.17960357666016,125.08000183105469,125.87999725341797,1493158,0,0
2023-08-08,124.81999969482422,125.48999786376953,124.30999755859375,125.19999694824219,1553101,0,0
2023-08-09,125.58499908447266,126.31999969482422,124.94999694824219,125.05000305175781,1681358,0,0
2023-08-10,126.01000213623047,126.94999694824219,125.72000122070312,126.01000213623047,1880053,0,0
2023-08-11,126.01000213623047,126.17500305175781,124.9800033569336,125.58999633789062,1338470,0,0
2023-08-14,125.5,126.30000305175781,124.20999908447266,124.47000122070312,2168838,0,0
2023-08-15,123.88999938964844,124.55000305175781,122.94499969482422,123.16999816894531,1950707,0,0
2023-08-16,123.4800033569336,123.4800033569336,121.61000061035156,121.77999877929688,1994802,0,0
2023-08-17,122.12999725341797,122.29000091552734,120.18000030517578,120.33000183105469,2428210,0,0
2023-08-18,119.31999969482422,120.80000305175781,119.31999969482422,120.08000183105469,2223651,0,0
2023-08-21,120.08999633789062,120.44000244140625,118.56999969482422,119.08999633789062,1767736,0,0
2023-08-22,119.5999984741211,119.69999694824219,118.9000015258789,119.26000213623047,1631834,0,0
2023-08-23,119.80000305175781,121.0199966430664,119.08999633789062,120.41000366210938,1673826,0,0
2023-08-24,120.41999816894531,121.30000305175781,120.20999908447266,120.66000366210938,2085928,0,0
2023-08-25,121.33999633789062,122.01000213623047,120.55000305175781,121.4800033569336,1894510,0,0
2023-08-28,122.05999755859375,122.83000183105469,121.79000091552734,122.73999786376953,1354164,0,0
2023-08-29,122.62999725341797,123.23999786376953,122.12000274658203,122.7300033569336,1457764,0,0
2023-08-30,122.51000213623047,122.97000122070312,121.875,122.58999633789062,1765652,0,0
2023-08-31,122.75,122.97000122070312,120.9800033569336,121.38999938964844,2869748,0,0
2023-09-01,122.22000122070312,123.02999877929688,121.51000213623047,122.80999755859375,1777223,0,0
2023-09-05,122.77999877929688,123.62999725341797,121.62000274658203,121.80999755859375,2119529,0,0
2023-09-06,121.9000015258789,122.9749984741211,121.71499633789062,122.5,1892621,0,0
2023-09-07,122.57499694824219,123.3499984741211,122.1500015258789,123.0999984741211,2346152,0,0
2023-09-08,123.26000213623047,123.73999786376953,121.25499725341797,121.5999984741211,2263789,0,0
2023-09-11,121.73999786376953,122.44999694824219,121.3499984741211,121.68000030517578,2075907,0,0
