Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-31,105.16999816894531,107.08000183105469,104.58999633789062,106.25,4589600,0,0
2022-06-01,105.83000183105469,106.11000061035156,103.70999908447266,105.31999969482422,2032200,0,0
2022-06-02,105.75,105.9000015258789,104.05999755859375,105.75,1722200,0,0
2022-06-03,104.80000305175781,105.55000305175781,103.88999938964844,103.95999908447266,1059800,0,0
2022-06-06,105.08000183105469,106.80000305175781,104.0,105.33000183105469,1431400,0,0
2022-06-07,104.54000091552734,106.43000030517578,104.05999755859375,106.20999908447266,1266200,0,0
2022-06-08,105.72000122070312,106.1500015258789,104.52999877929688,105.08999633789062,1324300,0,0
2022-06-09,105.16999816894531,105.30000305175781,102.5199966430664,102.56999969482422,1471300,0,0
2022-06-10,100.0,100.87000274658203,98.12999725341797,98.38999938964844,1985500,0,0
2022-06-13,96.43000030517578,96.9800033569336,93.70999908447266,94.25,2481300,0,0
2022-06-14,94.76000213623047,96.0199966430664,93.41999816894531,94.13999938964844,1837600,0,0
2022-06-15,95.36000061035156,96.16999816894531,93.18000030517578,94.8499984741211,1833100,0,0
2022-06-16,92.83999633789062,92.9800033569336,90.27999877929688,91.33000183105469,2775600,0,0
2022-06-17,90.69999694824219,92.80999755859375,90.25,91.44000244140625,3046200,0,0
2022-06-21,93.5,94.33000183105469,92.5,93.9000015258789,1889900,0,0
2022-06-22,92.02999877929688,93.80999755859375,91.80999755859375,93.16999816894531,1618000,0,0
2022-06-23,93.05999755859375,93.31999969482422,91.12999725341797,92.48999786376953,1390000,0,0
2022-06-24,93.30999755859375,97.73999786376953,93.25,97.41000366210938,2461400,0,0
2022-06-27,97.76000213623047,98.23999786376953,96.25,96.94999694824219,1147100,0,0
2022-06-28,98.69999694824219,99.77999877929688,97.58999633789062,97.68000030517578,1796200,0,0
2022-06-29,97.94000244140625,98.18000030517578,95.86000061035156,96.33000183105469,1290400,0,0
2022-06-30,94.7699966430664,96.66000366210938,93.83000183105469,95.68000030517578,1547200,0,0
2022-07-01,95.31999969482422,97.66000366210938,95.0199966430664,97.41999816894531,1836300,0,0
2022-07-05,94.86000061035156,95.5999984741211,92.7699966430664,95.33000183105469,1718000,0,0
2022-07-06,93.72000122070312,95.58000183105469,93.18000030517578,94.81999969482422,1657000,0,0
2022-07-07,96.0199966430664,97.1500015258789,95.87000274658203,96.5999984741211,1689200,0,0
2022-07-08,97.18000030517578,97.54000091552734,95.9800033569336,96.30999755859375,1180200,0,0
2022-07-11,95.94999694824219,97.1500015258789,95.70999908447266,96.0999984741211,1375900,0,0
2022-07-12,95.02999877929688,97.69000244140625,94.93000030517578,96.0199966430664,1508700,0,0
2022-07-13,94.70999908447266,94.70999908447266,91.6500015258789,93.30000305175781,2188400,0,0
2022-07-14,90.80000305175781,91.0999984741211,89.7300033569336,90.44000244140625,2308200,0,0
2022-07-15,91.66000366210938,92.91999816894531,90.43000030517578,92.33000183105469,1779300,0,0
2022-07-18,93.43000030517578,94.44000244140625,92.30000305175781,92.66000366210938,1501900,0,0
2022-07-19,94.0,95.69999694824219,93.55000305175781,95.16999816894531,1741500,0,0
2022-07-20,94.37999725341797,96.05000305175781,94.2300033569336,95.81999969482422,1562800,0,0
2022-07-21,95.4000015258789,96.12999725341797,94.16000366210938,96.06999969482422,1189300,0,0
2022-07-22,96.45999908447266,97.22000122070312,94.7699966430664,95.51000213623047,1018800,0,0
2022-07-25,96.2300033569336,97.25,95.5,96.87000274658203,1303000,0,0
2022-07-26,96.33999633789062,97.2699966430664,95.83000183105469,96.05000305175781,1247500,0,0
2022-07-27,96.76000213623047,98.26000213623047,96.29000091552734,97.63999938964844,1399600,0,0
2022-07-28,97.45999908447266,98.2300033569336,95.88999938964844,98.0999984741211,1574000,0,0
2022-07-29,98.55999755859375,100.80000305175781,98.2699966430664,99.98999786376953,2654000,0,0
2022-08-01,99.0,99.87000274658203,98.27999877929688,99.6500015258789,1772100,0,0
2022-08-02,99.43000030517578,99.86000061035156,97.87999725341797,97.98999786376953,2125900,0,0
2022-08-03,96.5,97.12000274658203,94.47000122070312,96.80999755859375,3989100,0,0
2022-08-04,96.94999694824219,97.97000122070312,95.93000030517578,95.94999694824219,2128700,0,0
2022-08-05,95.98999786376953,97.47000122070312,95.44999694824219,96.51000213623047,1836600,0,0
2022-08-08,97.18000030517578,97.94999694824219,97.06999969482422,97.30000305175781,1434300,0,0
2022-08-09,97.69000244140625,99.12000274658203,97.5,98.58000183105469,1362000,0,0
2022-08-10,100.0,101.86000061035156,99.6500015258789,101.6500015258789,1646300,0,0
2022-08-11,102.79000091552734,103.94000244140625,102.56999969482422,102.98999786376953,1542700,0,0
2022-08-12,103.36000061035156,105.5199966430664,103.36000061035156,105.48999786376953,1596600,0,0
2022-08-15,103.94000244140625,105.0199966430664,103.63999938964844,104.81999969482422,1191500,0,0
2022-08-16,104.44000244140625,105.72000122070312,104.44000244140625,105.18000030517578,1177400,0,0
2022-08-17,103.9800033569336,105.04000091552734,103.69000244140625,104.56999969482422,1298400,0,0
