Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-31,110.0,111.23999786376953,107.91000366210938,110.44000244140625,20274600,0,0
2022-06-01,112.01000213623047,112.8499984741211,108.2699966430664,109.19000244140625,11829700,0,0
2022-06-02,109.43000030517578,110.94999694824219,107.91000366210938,110.87000274658203,8829900,0,0
2022-06-03,109.16999816894531,109.8499984741211,107.91999816894531,108.66999816894531,6767600,0,0
2022-06-06,109.75,110.19000244140625,107.6500015258789,107.83000183105469,7575900,0,0
2022-06-07,106.79000091552734,107.91999816894531,106.0,107.79000091552734,7279100,0,0
2022-06-08,107.43000030517578,109.36000061035156,106.95999908447266,107.33999633789062,7019500,0,0
2022-06-09,106.52999877929688,107.05999755859375,103.25,103.30000305175781,8261200,0,0
2022-06-10,101.43000030517578,102.12000274658203,99.37999725341797,99.4000015258789,15369700,0,0
2022-06-13,97.61000061035156,97.61000061035156,94.83000183105469,95.70999908447266,15239700,0,0
2022-06-14,96.2699966430664,96.2699966430664,93.0999984741211,94.22000122070312,12443700,0,0
2022-06-15,94.61000061035156,97.30000305175781,94.08999633789062,95.87999725341797,11751600,0,0
2022-06-16,94.01000213623047,95.37999725341797,93.41000366210938,94.27999877929688,15298500,0,0
2022-06-17,94.01000213623047,95.97000122070312,93.47000122070312,94.33999633789062,15403800,0,0
2022-06-21,94.9000015258789,95.44999694824219,93.2699966430664,93.29000091552734,16649800,0,0
2022-06-22,92.16999816894531,94.61000061035156,92.01000213623047,93.5,11403500,0,0
2022-06-23,93.95999908447266,94.6500015258789,92.06999969482422,94.30000305175781,11348800,0,0
2022-06-24,95.44999694824219,98.56999969482422,95.4000015258789,97.77999877929688,11681200,0,0
2022-06-27,98.22000122070312,98.2300033569336,95.80000305175781,96.61000061035156,10793700,0,0
2022-06-28,99.73999786376953,100.4000015258789,95.77999877929688,95.91999816894531,16812400,0,0
2022-06-29,95.94999694824219,96.19999694824219,94.52999877929688,95.6500015258789,8653200,0,0
2022-06-30,94.41999816894531,95.44000244140625,92.54000091552734,94.4000015258789,10983500,0,0
2022-07-01,94.23999786376953,96.30999755859375,93.9800033569336,96.13999938964844,10543400,0,0
2022-07-05,94.26000213623047,97.2300033569336,92.30999755859375,97.18000030517578,10660600,0,0
2022-07-06,97.52999877929688,98.19000244140625,95.4000015258789,96.08000183105469,8640200,0,0
2022-07-07,96.9000015258789,97.52999877929688,95.93000030517578,97.43000030517578,7813100,0,0
2022-07-08,96.56999969482422,97.12000274658203,95.3499984741211,95.86000061035156,7717300,0,0
2022-07-11,95.0,95.33999633789062,93.43000030517578,93.63999938964844,7643700,0,0
2022-07-12,93.58000183105469,95.25,93.30999755859375,93.5999984741211,8665300,0,0
2022-07-13,92.12000274658203,93.25,91.01000213623047,92.94000244140625,12006400,0,0
2022-07-14,91.4800033569336,92.04000091552734,90.2300033569336,91.83999633789062,11146400,0,0
2022-07-15,92.91000366210938,95.31999969482422,92.69999694824219,95.19999694824219,14946700,0,0
2022-07-18,96.36000061035156,97.2699966430664,95.30999755859375,95.69999694824219,10430400,0,0
2022-07-19,96.68000030517578,99.8499984741211,96.68000030517578,99.61000061035156,13683400,0,0
2022-07-20,100.25,104.26000213623047,99.94999694824219,103.3499984741211,15112700,0,0
2022-07-21,102.70999908447266,104.25,101.61000061035156,104.18000030517578,8611300,0,0
2022-07-22,103.27999877929688,104.56999969482422,102.11000061035156,102.72000122070312,7803500,0,0
2022-07-25,102.77999877929688,103.38999938964844,101.80999755859375,102.69000244140625,6726700,0,0
2022-07-26,102.13999938964844,102.36000061035156,99.55999755859375,99.77999877929688,6346600,0,0
2022-07-27,100.97000122070312,103.6500015258789,100.80999755859375,103.5,9684800,0,0
2022-07-28,103.25,104.97000122070312,102.70999908447266,104.9000015258789,7970300,0,0
2022-07-29,105.13999938964844,106.33999633789062,103.37000274658203,106.0999984741211,10320000,0,0
