Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-31,78.5199966430664,79.30999755859375,77.83000183105469,78.80999755859375,5916500,0,0
2022-06-01,79.01000213623047,79.05999755859375,77.91999816894531,78.19999694824219,3963400,0,0
2022-06-02,78.51000213623047,79.30000305175781,77.26000213623047,79.2699966430664,3588900,0,0
2022-06-03,79.0199966430664,79.55999755859375,78.76000213623047,78.93000030517578,3150100,0,0
2022-06-06,79.19999694824219,79.68000030517578,78.58999633789062,78.77999877929688,2715500,0,0
2022-06-07,77.98999786376953,78.76000213623047,77.5999984741211,78.70999908447266,6609400,0,0
2022-06-08,78.58000183105469,78.5999984741211,77.77999877929688,77.87000274658203,3131300,0,0
2022-06-09,78.08999633789062,78.91000366210938,76.72000122070312,76.8499984741211,6327300,0,0
2022-06-10,76.18000030517578,77.25,75.1500015258789,76.62999725341797,4294600,0,0
2022-06-13,75.43000030517578,76.83000183105469,75.43000030517578,76.19000244140625,4490600,0,0
2022-06-14,75.86000061035156,76.04000091552734,73.66000366210938,74.2699966430664,3960400,0,0
2022-06-15,74.37999725341797,75.47000122070312,73.05999755859375,74.16000366210938,6023400,0,0
2022-06-16,73.43000030517578,74.77999877929688,72.69000244140625,73.91999816894531,5342900,0,0
2022-06-17,73.66000366210938,74.43000030517578,73.01000213623047,74.04000091552734,11016400,0,0
2022-06-21,74.9000015258789,76.58000183105469,74.4000015258789,76.45999908447266,4456700,0,0
2022-06-22,76.52999877929688,78.1500015258789,76.36000061035156,77.91000366210938,4653700,0,0
2022-06-23,78.1500015258789,79.18000030517578,78.12000274658203,78.87999725341797,3932400,0,0
2022-06-24,79.37999725341797,80.5199966430664,79.16999816894531,80.37999725341797,5193400,0,0
2022-06-27,79.55999755859375,80.33999633789062,79.36000061035156,79.87999725341797,4564600,0,0
2022-06-28,80.0,80.37000274658203,78.7699966430664,78.87999725341797,3193800,0,0
2022-06-29,79.22000122070312,79.98999786376953,78.9800033569336,79.66999816894531,2156900,0,0
2022-06-30,79.41000366210938,80.56999969482422,79.01000213623047,80.13999938964844,3565600,0,0
2022-07-01,80.55000305175781,82.0199966430664,80.3499984741211,81.97000122070312,4252900,0,0
2022-07-05,81.33000183105469,81.8499984741211,80.08999633789062,81.0,3068500,0,0
2022-07-06,81.4000015258789,81.97000122070312,80.94999694824219,81.0199966430664,4797900,0,0
2022-07-07,80.69000244140625,80.75,78.31999969482422,79.45999908447266,5148000,0,0
2022-07-08,79.29000091552734,79.58000183105469,78.2300033569336,78.3499984741211,3668500,0,0
2022-07-11,78.5,78.98999786376953,78.08999633789062,78.69999694824219,5459600,0,0
2022-07-12,78.61000061035156,79.33000183105469,77.94999694824219,78.30999755859375,3074500,0,0
2022-07-13,77.91000366210938,79.19000244140625,77.91000366210938,78.43000030517578,3343300,0,0
2022-07-14,77.36000061035156,78.47000122070312,77.08999633789062,78.33999633789062,5753200,0,0
2022-07-15,78.75,78.98999786376953,77.97000122070312,78.1500015258789,4830600,0,0
2022-07-18,78.01000213623047,78.16999816894531,76.97000122070312,77.12000274658203,3526600,0,0
2022-07-19,77.48999786376953,77.91999816894531,77.2699966430664,77.52999877929688,3712500,0,0
2022-07-20,77.12999725341797,77.18000030517578,75.19000244140625,75.61000061035156,5405900,0,0
2022-07-21,75.4800033569336,76.2699966430664,75.27999877929688,76.16000366210938,4054400,0,0
2022-07-22,76.16000366210938,77.5199966430664,76.05999755859375,77.47000122070312,2537700,0,0
2022-07-25,77.5,78.1500015258789,77.29000091552734,77.8499984741211,2427800,0,0
2022-07-26,77.31999969482422,78.61000061035156,77.1500015258789,78.52999877929688,2572400,0,0
2022-07-27,78.18000030517578,79.01000213623047,77.75,78.76000213623047,2421400,0,0
2022-07-28,79.02999877929688,79.69999694824219,78.51000213623047,79.19000244140625,5078100,0,0
2022-07-29,78.5999984741211,79.16000366210938,77.29000091552734,78.73999786376953,5749800,0,0
2022-08-01,78.95999908447266,81.69999694824219,78.76000213623047,81.0999984741211,6899200,0,0
2022-08-02,81.5199966430664,81.55999755859375,80.11000061035156,80.26000213623047,20428800,0,0
2022-08-03,80.0,81.76000213623047,79.47000122070312,81.43000030517578,3587300,0,0
2022-08-04,81.1500015258789,81.5199966430664,80.45999908447266,80.88999938964844,2787900,0,0
2022-08-05,80.69999694824219,80.69999694824219,79.69000244140625,80.43000030517578,2408200,0,0
2022-08-08,80.73999786376953,81.0199966430664,80.44000244140625,80.80999755859375,5039700,0,0
2022-08-09,80.83000183105469,80.83000183105469,80.01000213623047,80.05999755859375,3254200,0,0
2022-08-10,80.5,80.77999877929688,79.9000015258789,80.33999633789062,3480300,0,0
2022-08-11,80.30000305175781,80.62000274658203,79.3499984741211,79.5,4932800,0,0
2022-08-12,79.68000030517578,80.5,79.58999633789062,80.29000091552734,3277500,0,0
2022-08-15,80.5,81.33999633789062,80.33000183105469,81.23999786376953,4257600,0,0
2022-08-16,81.44000244140625,82.37999725341797,81.44000244140625,82.18000030517578,2905800,0,0
2022-08-17,82.05000305175781,82.26000213623047,81.72000122070312,82.16999816894531,2128500,0,0
2022-08-18,81.91999816894531,82.9800033569336,81.73999786376953,82.8499984741211,2634300,0,0
2022-08-19,82.98999786376953,83.80999755859375,82.58000183105469,83.2699966430664,4663000,0,0
2022-08-22,82.98999786376953,83.06999969482422,81.9000015258789,81.95999908447266,4144100,0,0
2022-08-23,81.41000366210938,81.45999908447266,80.6500015258789,80.95999908447266,2567700,0,0
2022-08-24,81.19000244140625,81.19000244140625,80.45999908447266,81.0,2390900,0,0
2022-08-25,80.7699966430664,81.05000305175781,80.45999908447266,80.91999816894531,2660000,0,0
