Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-31,90.30000305175781,90.44000244140625,88.75,89.61000061035156,4010100,0,0
2022-06-01,89.58999633789062,89.94999694824219,87.69999694824219,88.13999938964844,2124300,0,0
2022-06-02,88.08000183105469,88.08000183105469,85.58000183105469,88.01000213623047,2500400,0,0
2022-06-03,87.55000305175781,88.25,87.06999969482422,87.41000366210938,1474400,0,0
2022-06-06,87.87999725341797,88.55999755859375,87.05999755859375,87.4800033569336,1322300,0,0
2022-06-07,86.5999984741211,92.31999969482422,86.52999877929688,88.37999725341797,1481900,0,0
2022-06-08,88.0,88.30000305175781,87.16000366210938,87.30999755859375,948200,0,0
2022-06-09,87.4000015258789,87.5,85.27999877929688,85.30999755859375,1776400,0,0
2022-06-10,84.22000122070312,84.8499984741211,84.0199966430664,84.13999938964844,1623100,0,0
2022-06-13,83.31999969482422,84.41000366210938,82.55999755859375,83.30999755859375,1778200,0,0
2022-06-14,83.44000244140625,84.5199966430664,83.19999694824219,83.91999816894531,2132500,0,0
2022-06-15,84.3499984741211,86.02999877929688,83.4000015258789,84.11000061035156,1979000,0,0
2022-06-16,83.20999908447266,83.31999969482422,81.77999877929688,82.55000305175781,2033100,0,0
2022-06-17,82.61000061035156,83.55000305175781,81.80000305175781,83.06999969482422,3493000,0,0
2022-06-21,83.98999786376953,84.58999633789062,83.36000061035156,84.01000213623047,1688200,0,0
2022-06-22,83.94000244140625,84.1500015258789,82.91000366210938,83.80999755859375,1719700,0,0
2022-06-23,84.29000091552734,85.12000274658203,83.44999694824219,83.95999908447266,1184800,0,0
2022-06-24,84.44000244140625,86.12000274658203,83.76000213623047,85.80000305175781,2292000,0,0
2022-06-27,85.69999694824219,86.02999877929688,85.06999969482422,85.80999755859375,1315900,0,0
2022-06-28,86.25,86.94999694824219,85.38999938964844,85.62000274658203,1207400,0,0
2022-06-29,85.94999694824219,86.7300033569336,84.8499984741211,86.30000305175781,1213900,0,0
2022-06-30,85.55000305175781,86.69000244140625,85.4000015258789,86.05999755859375,1573700,0,0
2022-07-01,85.88999938964844,85.88999938964844,84.11000061035156,85.25,1666500,0,0
2022-07-05,84.19999694824219,86.0,82.7300033569336,85.79000091552734,2572000,0,0
2022-07-06,85.87999725341797,86.4800033569336,84.52999877929688,85.68000030517578,1480600,0,0
2022-07-07,85.9800033569336,86.5,85.33999633789062,86.06999969482422,1729400,0,0
2022-07-08,86.16999816894531,86.4000015258789,84.06999969482422,84.11000061035156,1874400,0,0
2022-07-11,83.55000305175781,84.29000091552734,81.73999786376953,81.80999755859375,2510900,0,0
2022-07-12,81.5199966430664,83.5999984741211,81.1500015258789,82.72000122070312,2299100,0,0
2022-07-13,82.31999969482422,83.4800033569336,81.62000274658203,83.02999877929688,1518300,0,0
2022-07-14,81.23999786376953,82.30999755859375,80.87999725341797,81.54000091552734,1732600,0,0
2022-07-15,82.54000091552734,82.87999725341797,81.70999908447266,81.93000030517578,1920800,0,0
2022-07-18,82.19000244140625,83.11000061035156,81.6500015258789,81.87999725341797,1367600,0,0
2022-07-19,82.68000030517578,83.66000366210938,82.68000030517578,83.5,1402300,0,0
2022-07-20,82.33999633789062,82.6500015258789,81.48999786376953,82.3499984741211,1650700,0,0
2022-07-21,81.58000183105469,82.37000274658203,81.37999725341797,82.22000122070312,1252000,0,0
2022-07-22,82.69000244140625,83.0,81.63999938964844,82.08000183105469,1335100,0,0
2022-07-25,82.29000091552734,83.7699966430664,82.05999755859375,83.69000244140625,1677200,0,0
2022-07-26,83.12000274658203,84.4000015258789,83.06999969482422,84.20999908447266,1349800,0,0
2022-07-27,84.37999725341797,85.91000366210938,83.19000244140625,85.68000030517578,1211900,0,0
2022-07-28,85.72000122070312,87.55000305175781,85.5999984741211,87.19999694824219,1399200,0,0
2022-07-29,87.04000091552734,88.13999938964844,86.6500015258789,88.01000213623047,1443400,0,0
2022-08-01,87.86000061035156,88.76000213623047,87.72000122070312,88.16999816894531,1339200,0,0
2022-08-02,88.38999938964844,88.48999786376953,87.20999908447266,87.51000213623047,1078200,0,0
2022-08-03,87.58000183105469,87.87000274658203,86.79000091552734,87.55999755859375,1053200,0,0
2022-08-04,87.2300033569336,87.63999938964844,86.4800033569336,86.56999969482422,1287700,0,0
2022-08-05,86.47000122070312,87.7699966430664,85.9800033569336,87.44999694824219,1847000,0,0
2022-08-08,82.30999755859375,83.08000183105469,78.68000030517578,80.0999984741211,9660500,0,0
2022-08-09,80.22000122070312,81.19999694824219,79.6500015258789,79.91999816894531,3350400,0,0
2022-08-10,80.33999633789062,80.5999984741211,79.27999877929688,79.36000061035156,2561100,0,0
2022-08-11,79.77999877929688,81.7699966430664,79.6500015258789,80.69000244140625,2149200,0,0
2022-08-12,80.91000366210938,81.8499984741211,80.80999755859375,81.79000091552734,1516800,0,0
2022-08-15,81.62999725341797,82.16999816894531,81.20999908447266,82.05000305175781,1528300,0,0
2022-08-16,82.19999694824219,82.48999786376953,81.76000213623047,82.08999633789062,1743400,0,0
2022-08-17,81.94000244140625,82.05000305175781,80.80999755859375,81.08999633789062,1782200,0,0
2022-08-18,80.98999786376953,82.0,80.5199966430664,81.77999877929688,1248400,0,0
2022-08-19,81.81999969482422,82.02999877929688,81.33999633789062,81.75,1161500,0,0
2022-08-22,81.19999694824219,81.23999786376953,80.05000305175781,80.44999694824219,1245600,0,0
2022-08-23,80.31999969482422,80.41000366210938,79.5,79.83000183105469,1319400,0,0
2022-08-24,79.9800033569336,79.98999786376953,78.80000305175781,79.52999877929688,1632900,0,0
2022-08-25,79.6500015258789,80.69000244140625,79.41999816894531,80.04000091552734,1456100,0,0
2022-08-26,80.16999816894531,80.36000061035156,78.23999786376953,78.30999755859375,1357500,0,0
2022-08-29,77.77999877929688,78.33999633789062,77.16999816894531,77.66000366210938,1498300,0,0
2022-08-30,77.63999938964844,77.91000366210938,76.2300033569336,76.73999786376953,3044700,0,0
2022-08-31,76.08999633789062,76.43000030517578,75.33000183105469,75.37999725341797,2237400,0,0
2022-09-01,75.02999877929688,75.2300033569336,73.91999816894531,74.81999969482422,2683100,0,0
2022-09-02,75.4000015258789,76.12999725341797,74.26000213623047,74.62000274658203,1867200,0,0
2022-09-06,75.0199966430664,75.0199966430664,72.94000244140625,73.05999755859375,2203500,0,0
2022-09-07,72.83999633789062,74.2699966430664,72.18000030517578,73.87999725341797,1983900,0,0
2022-09-08,72.98999786376953,74.19999694824219,72.66000366210938,73.94000244140625,2190400,0,0
2022-09-09,74.5199966430664,76.0,74.13999938964844,75.56999969482422,2063300,0,0
2022-09-12,75.8499984741211,76.2300033569336,75.45999908447266,75.55999755859375,2534600,0,0
2022-09-13,73.79000091552734,74.4000015258789,73.05000305175781,73.2300033569336,2183300,0,0
2022-09-14,73.16000366210938,73.30000305175781,71.68000030517578,72.29000091552734,2221200,0,0
2022-09-15,72.2699966430664,73.30000305175781,71.80999755859375,72.0999984741211,2014900,0,0
