Date,HIG,RSG,BK,MAT,TSCO,WBA,AVB,ISRG,AMAT,SLG,DISH,L,NWS,PH,IVZ,MPC,AVGO,FRT,VTR,ES,CFG,ALL,KR,DFS,ABC,INCY,CVX,MA,STT,DIS,BWA,FLS,HD,ROST,CMA,GPN,PFE,TEL,UPS,CF,MDT,OMC,EQT,PRU,EL,AMG,LMT,JBHT,HON,WAT,PGR,AME,EXR,KIM,MCO,HES,GOOG,DLTR,WHR,ROK,HRB,AKAM,CSCO,HOG,SNA,REG,QRVO,EMR,VRSN,NI,SO,A,ETR,D,MCD,RJF,TGT,BDX,XRX,ITW,WEC,LLY,FDX,SLB,HAL,ORCL,PG,USB,ICE,SRCL,FCX,ETN,ALB,ARE,CI,IR,SPGI,KSS,AVY,LRCX,AXP,NRG,PYPL,ALLE,ADP,PWR,DAL,PEG,AZO,SYY,CMI,PKG,UNP,IDXX,REGN,ZTS,NTRS,ALGN,TXN,PVH,AES,MGM,ABBV,SRE,NOV,UDR,PLD,APD,VNO,RHI,BAC,AEE,CNP,ORLY,CAH,KLAC,UAA,FL,TRV,MHK,GPC,DHI,EFX,NDAQ,ABT,RL,WMT,LEG,MTD,IP,LNC,JNPR,AAL,WY,CRM,APH,CBOE,ROP,O,TXT,BLK,PX,FTV,LOW,FLR,SBAC,PAYX,NOC,APA,WM,ANSS,KMB,EBAY,BAX,JPM,EXC,CAG,BIIB,ILMN,CCL,WRK,UA,K,HLT,NCLH,COF,INTC,SJM,PNW,RF,BA,JCI,OXY,KEY,VRTX,NKE,PCAR,KMX,SCHW,AON,COO,NWL,FE,AMP,GS,AMD,LH,EOG,DHR,CTSH,GWW,UAL,CMCSA,IRM,HPQ,MCHP,CSX,ZION,PM,PXD,KHC,DE,COTY,EXPE,HUM,BEN,JWN,AWK,RCL,DRI,PFG,ADBE,EQR,MAR,UNM,GRMN,HBAN,TROW,AAPL,DXC,SYF,KO,AMT,TMO,FOX,FITB,HBI,PNR,IFF,CHK,VLO,NSC,APTV,CHTR,MMM,WU,AEP,VZ,GOOGL,MMC,NEE,FMC,MRK,MET,ATVI,RRC,ADSK,SPG,TJX,XEL,CME,COP,TDG,PCG,DVA,ED,STZ,EXPD,AJG,XYL,MAC,MCK,FIS,ALK,DTE,PNC,INTU,GT,LEN,ZBH,JNJ,PPG,FFIV,CTAS,SYK,DG,CCI,CAT,BBY,HCA,WYNN,HSY,EQIX,CNC,DVN,EIX,SNPS,EW,LYB,IT,FAST,GIS,XRAY,MNST,SHW,ESS,CHD,ADM,M,UNH,HOLX,SWK,STX,MOS,GLW,YUM,HRL,PDCO,EMN,SBUX,OKE,SWKS,LNT,KMI,VFC,TPR,PSX,GD,MU,AAP,AMZN,CHRW,AYI,DOV,VMC,NUE,CL,TRIP,MSI,TAP,TSN,BXP,URI,FOXA,NFLX,NWSA,RMD,CMS,PEP,IBM,SIG,CB,BSX,HII,COST,MAS,HAS,MKC,HP,UHS,HST,ULTA,MDLZ,AIV,MAA,T,CLX,LUV,GPS,ADI,FTI,DUK,MTB,EA,IQV,SEE,LKQ,BHF,AIG,CPB,WFC,MRO,MLM,GM,QCOM,VRSK,ECL,GILD,DLR,PHM,IPG,WMB,NTAP,GE,AOS,HPE,CMG,BMY,XOM,HSIC,AIZ,AFL,F,NAVI,NEM,MO,CVS,MS,DGX,CINF,NVDA,WDC,PPL,PSA,MSFT,ACN,C,V,PRGO,CDNS,AMGN
2022-09-20,-0.013152057118960067,-0.01129799448332905,-0.021491422313516157,-0.01900404042861457,-0.013459444151854802,-0.004696217609246622,-0.034397418455672256,-0.013241947762145009,-0.01799417015490572,-0.02669691045538365,-0.0524374913437265,-0.024057745983586815,-0.003552369912306649,-0.023659854563216783,-0.02949354612527835,0.009302329575516145,-0.01765047095133091,-0.04040646595048554,-0.023004247939352816,-0.010329026064216264,-0.01268737237472578,-0.015258153599222859,-0.01123255637450705,-0.018572076452768347,-0.01052755294243452,-0.008025072959933746,-0.003959358462443476,-0.0024231154225416445,-0.027465691598515182,-0.014764487912753265,-0.03560247093764789,-0.03380189796144466,-0.022540126249189926,-0.02725810852233616,-0.00670165984763887,-0.02237976176581659,-0.01485446171316172,-0.014123287713853587,-0.024459380258492803,0.008085483868073336,-0.013697320076284757,-0.038832497215991434,-0.016613774390807794,-0.015044334799093981,-0.008978377902165994,-0.02421071120640767,0.00970022125111168,-0.014610111131399187,-0.009110457675584258,-0.029629658362485847,-0.017354549799204238,-0.013952339398896703,-0.017875877826312152,-0.029678685279500544,-0.02803654146628749,-0.008014059985883308,-0.019642761463957176,-0.002031370755350511,-0.03012459542868405,-0.02513150933994884,-0.015017957244071036,-0.030147245955981904,-0.016767914920569282,-0.01792253583388778,-0.015892176986783007,-0.03439381063786519,-0.015837597433332223,-0.02004891262907239,-0.008775033770865857,-0.014789617602549406,-0.013505838283386697,-0.019934229002283275,-0.01372855169889076,-0.014267366044114483,-0.006284112940553759,-0.009822447185575362,-0.02912854619754636,-0.028869291836812964,-0.005547018874747665,-0.013306682133935278,-0.012989748763386148,-0.011074188884125,-0.03434618093392962,-0.012133909381054511,-0.02679210003634491,-0.01399640686843744,-0.0035573414652576465,-0.025456713851692552,-0.022620427922902298,-0.03463111015396908,-0.025578556747640913,-0.007444619691821665,-0.031819373479151064,-0.029141486406044408,-0.00429519456687778,-0.02655671985896431,-0.0156134283152643,-0.03539580012895392,-0.01920809099469215,-0.014324301331484086,-0.012174770930139762,-0.028106001735245717,-0.036433919375355395,-0.012110787105910532,-0.009291325249012931,-0.019368062248984887,-0.005784720977551929,-0.018788514706572976,0.016022760220276287,-0.00326390117432165,-0.0113138100299387,-0.03852469970134514,-0.013644902447060146,-0.004928702097837359,-0.015667225947633524,-0.02740957669246603,-0.019259932106737508,-0.05026141733962966,-0.0011435254040317066,-0.022439809417683153,-0.027054459939973997,0.0060931302262820855,-0.006258146253976635,-0.023816873128272176,-0.029587957853458,-0.033704544787785035,-0.016716991616914013,-0.018168729509223387,-0.02532738119259092,-0.02182001747622674,-0.015103408853556642,-0.011550800569394589,-0.01458518707502566,0.008293065577020253,-0.0060298151540141955,-0.013398807021429603,-0.03796418937168037,-0.043045270616897266,-0.02053937926838203,-0.02553673482866285,-0.008743117750209608,-0.015998080266247272,-0.026468485452537504,-0.02551624759434723,-0.01724847831721502,-0.02163038557725412,-0.0058235102989197705,-0.01962988916456364,-0.03142255559390061,-0.047380931312267394,-0.012091553234853034,-0.015870431496758756,-0.017033752410209154,-0.061452760575711994,-0.020025113065400852,-0.01403816950269152,-0.009996725528990362,-0.01001466526925906,-0.013851961743184314,-0.029129753031211132,-0.019761323906707456,-0.025068518173326542,-0.010064550880771694,-0.02433261769385626,-0.015014695311520197,-0.029934659604022085,-0.012006909084040934,0.012076663992241462,-0.02123758263765894,-0.007104969330606565,-0.008652604328344958,-0.010311918451881386,-0.03569602242975787,-0.032173863553629736,-0.019916054463549236,-0.014158310623793571,-0.007622497521958527,-0.024477580916855517,-0.020889685784147412,-0.03396549706299297,-0.046017743720110534,-0.03927389489068526,-0.0001399405510723753,-0.004697412880449332,-0.009174398923803626,-0.010890473856509538,-0.016438776097217507,-0.0054449894926144405,-0.018649255123170106,-0.0022506980789391826,0.007289747788691409,-0.02271980786319108,-0.006203517548238042,-0.012415470428596705,0.006292804080060408,-0.045707531172075426,-0.00862917404899178,-0.047404465864008004,-0.004895978994251932,-0.00897412999176718,-0.02376906622672872,-0.05484241015789874,-0.011533033468885005,-0.010844524443372689,-0.016566809704212686,-0.019997991483667366,-0.01505346308790947,-0.006665050582600942,-0.01651915980370664,-0.01997350122774216,-0.007691578450085465,-0.013789800963838897,-0.018155665284834498,-0.1036215662875719,-0.018727138515547657,-0.022985990365033078,-0.013816558728033005,-0.011716196985304034,0.000937883329750789,-0.013330961189086998,-0.019548331075017234,-0.01977011018400881,-0.003843721523060911,0.02066507914236497,0.003625660938912372,-0.011345290890584388,-0.020057211115562804,-0.021157975236741927,-0.0247467796760029,0.0016586344402291845,-0.007649016098482796,-0.01703270514182612,-0.03419257156138533,-0.0022267153581474633,-0.012795461020026306,-0.021760086625119846,-0.0093090623888871,-0.018874312118561644,0.015544010375103367,-0.02554886310473905,-0.033258689952124894,-0.001501379048936453,-0.039560190355636606,-0.014013776813742839,-0.007855499751987337,-0.008501021597321523,-0.04797078114192931,-0.0362062019645466,-0.013107924871334704,0.0034167892803440335,0.025933841058364774,-0.027917979209333636,-0.033507317289746374,-0.02500573063861531,-0.0010293597462683736,0.007017599428781409,-0.013441716354339512,-0.015886965238674434,-0.01890267647072481,-0.011193311316564633,-0.013331141667151112,-0.012060174349547738,-0.007414299394541737,-0.01199074753021834,-0.011922270054309602,-0.014952890384791785,-0.009799487218432441,-0.0197387989632696,-0.02816215304050734,-0.014188406482999821,-0.0183617678801548,-0.0071130649607105256,-0.012458127653669148,-0.011958277482005614,-0.017242784347566008,-0.011233762458064445,-0.002645283031218323,-0.03461609147923289,-0.012314340412863636,-0.017040869252518343,-0.025829677467112948,-0.00976239801972739,-0.008042890317926472,-0.009878182513230393,-0.01718265332226508,-0.008993168287541351,-0.013951326210822486,-0.049971391218413395,-0.02047067275922135,-0.014478246386153155,-0.007909460455807078,-0.021790676256354932,-0.011511482377456412,-0.004521772046793069,-0.013307999209971274,0.0006105130660552891,-0.012809645941226744,-0.022883503658415693,-0.04210716671504179,-0.03233247616372773,0.028575564294987227,-0.0017963533809439865,-0.015228183792904445,-0.016173416861383277,-0.011906700791394723,-0.009700306121777092,-0.003346060541652751,-0.018634777953918262,-0.008623493449851314,-0.0399419537531566,-0.013721625731986195,-0.00555407608247773,-0.03379344418964483,-0.0017089326835244723,-0.01968340690626968,-0.02524605385786334,-0.019912236000686145,-0.00666364856574805,-0.025650098200199378,-0.00143355501685272,-0.03001674517310778,-0.02458850580480156,-0.034279701490909205,-0.010258334271688175,-0.020915329990354788,-0.007864812063973901,-0.00541889283306502,-0.021440310883154415,-0.03018754520621058,-0.014759995415918506,-0.01990116659322228,-0.017173843498770755,-0.012355844375910677,-0.00834495097522407,-0.05375182266721024,-0.021978827373891775,0.015622490344622673,0.00034924622156746744,-0.0252685799058747,-0.013830471274507148,-0.020012830448643784,-0.03329324812760907,-0.006335161187163656,-0.01881282895041897,-0.0047976397258996896,-0.04563073707871793,-0.011245715413102864,0.012260110294152428,-0.0044159912345715,-0.02355849734071862,-0.008456425139459482,-0.030341062404313026,-0.019345090227920168,-0.0034985145853050287,-0.003206707079731315,-0.004848605320285066,-0.018269858108559748,-0.00671890483568121,0.0011254403370106855,-0.01125863381695157,-0.009675495371425641,-0.022664771238829987,-0.01838061780948962,-0.007701903883932971,-0.014014916621057973,-0.021897931338618386,-0.03188619280363369,-0.01920427715437077,-0.025724045872632825,-0.026887229990257625,-0.006756722233491995,-0.011574079792262644,-0.010488751156957176,-0.04980766480848721,-0.0316861474375712,-0.01200499200311404,-0.011469637389424015,-0.0222638730160969,-0.03310504247856859,0.0011356303654884957,-0.017316433925344883,-0.011014450592859463,-0.000587500294491977,-0.0196334345116523,-0.02003237000112444,-0.02971219364396218,-0.02667898365417446,-0.011444996276957775,-0.02185272709406533,-0.005844282553738517,-0.020746209756831075,-0.006577701198471977,-0.0036398428866578,-0.057940330407255214,-0.014955372977726072,-0.010475288975801748,-0.020739227790739313,-0.019018945195266663,-0.012675602183030085,-0.017111357274450355,-0.029688872036423737,-0.007199951119352616,-0.01956596690877499,-0.006884160224009477,-0.02639588589878767,-0.01709438015500488,-0.0032542550941114254,-0.006575196150348593,-0.008187877130470696,-0.026300689846707085,-0.02760149967663548,0.002646814621164895,-0.13152404041290208,-0.037606399551695306,-0.033769172322254994,0.00023297965302342306,-0.007569505633936007,-0.017395683360451327,-0.010002884481984112,-0.021714547641775217,-0.015513623907835153,-0.02993566159184474,-0.015450977352628343,-0.02010475691711249,-0.008501631669175393,-0.017387990779647203,-0.020735933273265426,-0.005503635517194841,-0.011468564431743527,-0.0011969415726317304,-0.013305266559164556
2022-09-21,-0.029526465922837142,-0.007510479430430394,-0.022672496800193898,-0.019372292829522283,-0.0023135312764807282,-0.01661270352841066,-0.020479980426482643,-0.02286021547800772,-0.01175752844786276,-0.03825241052033952,-0.009325502345826494,-0.017248237244426392,-0.03194008646450659,-0.0012750888514441395,-0.022236901344787854,-0.02637353927035385,-0.02239630684983579,-0.031547669449545485,-0.019363150090865727,-0.008841576170537921,-0.00873128825213265,-0.017291970073593645,-0.03579941320051588,-0.02442590272761442,0.001582629129679891,-0.021171865852383304,-0.008159666846149022,-0.028394316286026646,-0.01726199036505532,-0.02905044300525095,-0.03435612266165425,-0.02191247167457792,-0.009528440928240194,-0.005109344907190855,-0.013668216835707661,-0.02801441078039672,-0.019168526967066352,-0.011826630336785604,-0.010586295963441312,-0.025339938235522743,-0.0313476002428508,-0.006441828923999458,-0.02545002989671867,-0.012439923527878918,-0.006871148985858747,-0.011706694348660281,-0.0009039301161061533,-0.011613649828198418,-0.015428227085366883,-0.003695053305690109,-0.03035206520605042,-0.01099751429016493,-0.010215093276603613,-0.022472894384354906,-0.015292982004359827,-0.020235202842699286,-0.01803457181646614,-0.005272605457255868,-0.002733099500694951,-0.02178976400744051,-0.003566652288258634,-0.025099970971383584,-0.023524945044345623,-0.020242600075563166,-0.006697077018391322,-0.017203535079374336,-0.015855619816653555,-0.019413060349896254,0.01132466512025802,-0.015715383999252545,-0.014216137403616545,-0.013039192005276687,-0.009758753286881045,-0.013840161539163974,-0.017059298958525048,-0.013186170599739446,-0.0062684340380400145,-0.025306279361024933,-0.05200922512385817,-0.010940325502179968,-0.010254445797090946,-0.017552814566072945,-0.02671972238988076,-0.024186198584240426,-0.019744733139414553,-0.020169819191185524,-0.012956330274399052,-0.0238428152260797,-0.013159458389932146,-0.01449145658075321,-0.05605060683060374,-0.009746951801402635,-0.009150008486703507,-0.02447845743732734,-0.01092440360927661,-0.022284982624655853,-0.013259767857196382,-0.01458840510461018,-0.016572901920871096,-0.011844786751886278,-0.03157209169352923,-0.014829060424384578,-0.004923120870163299,0.00032924085245215385,-0.013449617236003375,-0.014831304210608865,-0.04976774597562906,-0.013861209026552858,-0.012962058967277215,-0.013672853341711911,-0.009115698727674723,-0.011031269930568363,-0.006491719434179942,-0.013462968996117913,-0.02821221226073308,-0.011177688235669711,-0.02608792290762867,-0.02414590446493787,-0.01676013546746719,-0.023526069308353218,-0.019107611182648726,-0.05316770902935234,-0.010351813260288494,-0.01551717779255531,-0.012692771402068023,-0.0071174497324700955,-0.021688450063489732,-0.014105271929485762,-0.03744591077060724,-0.022707262384424002,-0.03030524987918245,-0.00858562007397658,-0.001251142103920681,-0.00807740109324133,-0.003990904378137173,-0.0215708123749101,-0.025720955807755925,-0.00424854170538294,-0.02446585638160038,-0.028298882296396728,-0.009912073434817998,-0.00823629952438241,-0.006487450617768593,-0.010698939886205091,-0.016358228781969512,-0.0203738717884806,0.009093691075916404,-0.014699994972206667,-0.006435799589563592,-0.016500693045155383,-0.010571107097939186,-0.01953475164470177,-0.05442524885688106,0.004683828988032966,-0.014591914834674898,-0.00472359824449436,-0.011536507337059208,-0.01635324117090355,-0.008755914132529378,-0.011471150573973935,-0.023115415452036225,0.019749319594339225,-0.016734779305240838,-0.01082463260354582,-0.001164397036109885,-0.007201023008007768,-0.017903375551923166,-0.0022900795084647885,-0.029990667210303752,-0.004784542440998773,-0.01655579613238298,-0.006851272815038234,-0.02461119267694165,-0.01981324216195633,-0.029259304938044777,-0.016022970675644108,0.009956162955469193,-0.02408799961748145,0.01766534223530409,-0.07057075741523543,-0.02323294883946215,-0.023760670595378838,0.019948010735794913,-0.055025355507016115,-0.04098656763541397,-0.018720101359474967,-0.017064658732268558,0.009366895547005956,-0.007530608923117008,-0.014525887949590689,-0.018325093192898396,-0.010223506665109374,-0.02520609952229793,-0.02763569382348565,-0.023056009785403977,-0.026014001085741475,-0.012558326151564754,-0.01384407878317369,-0.006016629740134533,-0.011762525364495,-0.02557737726175141,-0.02595860375434947,-0.00922563142544348,-0.019339768798527123,-0.007919721832441098,-0.01028522558856342,-0.031413348398641544,-0.011687184090849135,-0.021701084974099758,-0.03081196283974365,-0.027202822680061193,-0.05520311980860721,-0.034268438012431714,-0.009920715986389508,-0.017159649127417697,-0.009838655222607339,-0.01126099362822011,-0.010453096797533614,0.00426125502745756,-0.01627044831847145,0.014624357598754297,-0.016388228499752928,0.031588223460485364,-0.055209414432200524,-0.024681197920133475,-0.011887859206825174,0.004147228539527047,-0.007730540151350217,-0.056742562170553755,-0.011135222638682683,-0.0102028198397738,-0.01648925363033186,-0.01688958434729541,-0.057949211738505244,-0.011206710618382526,-0.012599515565580111,-0.013034170932300276,-0.015687283768823147,-0.020475847200587767,0.017952549456353002,-0.032442230163331295,-0.008382278538378725,-0.015888482090248523,-0.012232346253256319,-0.04187410908689553,-0.02536162148586445,-0.009876613611529755,-0.01124282186298411,-0.02401586244201878,-0.005178562288456227,-0.017751106315918835,-0.007432039822883761,-0.02371223061226498,-0.027684502373516273,-0.014784336440330887,-0.007017599428781488,-0.012000370204161897,-0.02772753163959845,-0.01856156101632467,-0.012100934363344164,-0.020276554439328732,-0.005848547530327586,-0.017240809753735344,-0.014922225383118205,0.0037243828387351473,-0.027836203289271014,-0.013165233418155056,-0.027531750314881236,-0.011998914631412104,-0.01342674417129195,-0.028273120445576075,-0.008783022712472112,-0.030650921472208277,-0.022045739451499166,-0.019216470707714088,-0.01167313372883238,-0.011446773432202215,-0.0109486444524384,-0.027442332939852508,-0.015514062453818608,-0.001138330123549833,-0.00026047013460588954,-0.015785337096698587,-0.04143804014277724,-0.01629748424643526,-0.03339024913186372,-0.0221182994989306,-0.03669386909995738,-0.012565598753003978,-0.014146289337309013,-0.010297135561923564,-0.02922455774763669,-0.003957981333456338,-0.015288701674027457,-0.02551078284526128,-0.022550522705940722,-0.018453574589884805,-0.034523680670529376,-0.013342920477972073,-0.014578382181275443,-0.05783539257601531,0.004216398240452931,0.005983703744360294,-0.030430779077174744,-0.009876613611529755,-0.022402370867126962,-0.010010171257249633,-0.022853511044807664,-0.02169173890523476,-0.01189009706063931,-0.007986613884366094,0.05558056987977253,-0.0019474029239513232,-0.007554070954342818,-0.023067126328545417,-0.013915574115297105,-0.005207989050191154,-0.008683122573460881,-0.006060532133332306,-0.020718062193599812,-0.027600969969668227,-0.010725898651904115,-0.006696852902679091,-0.015026743430946597,-0.02039590442457001,-0.023528565899525067,0.012097822754332098,0.005403308803099309,-0.02249344465685164,-0.02441731707875109,-0.02150257138883636,-0.003879507167494962,-0.01383649382677543,-0.021457579899242647,-0.03256408327459653,-0.013673377641274097,-0.023710814764007142,-0.0039798161776102275,-0.013875361931789258,-0.002233124763246596,-0.030326766225786016,-0.010099598257283949,0.00884573108948879,-0.0047385858587689535,-0.010661485734035265,-0.026963482322682617,-0.0034653123740548916,-0.04528292292279706,-0.006912878832634567,-0.012700448089801933,-0.007125452862238653,-0.02624351321916085,-0.024065616953551652,-0.04540805125208422,-0.02493254710401704,-0.027719598322774062,-0.011923669216441739,-0.012815832617437803,-0.0028456014380224643,-0.010906470632702647,-0.01478075179417591,-0.027619648203924686,-0.01671075162751754,-0.000988400036807473,-0.012996448685991414,-0.01500968771724906,0.0021311097331331067,-0.0007758639620174067,-0.023707045275031455,-0.015725242896305194,-0.052185841687556925,-0.014019343446387975,0.0,-0.01555987276963527,-0.014355209384519212,-0.018897207931510503,0.00473046498559864,-0.028032502624784957,-0.009820062871229744,-0.008986690031758697,-0.013186991843684808,-0.012861592739485624,-0.008261370514677515,-0.02562845025286546,-0.02095324041499185,-0.03169502454436722,-0.017637799145659574,-0.010746134489116621,-0.021192825786072993,0.015784301279016477,-0.026612200388246892,-0.022772869385347404,-0.016393322796824875,-0.03596950279972517,-0.0012028863622231439,-0.011140663845416574,-0.030619939573457138,-0.01686488778476073,-0.008785625106742643,-0.01613750078282845,-0.011599736147473186,-0.011374549639816855,-0.01443252650044759,-0.02078824779792161,-0.003128665894956905,-0.012618451621284445,-0.020417288133000408,-0.0038796552395158872,-0.016249940406997555,-0.015800364487118898,-0.01874335482084772,-0.012300651531489381,-0.003060443194236765,0.01649377606712125,-0.009389686536441254,0.002094732670149762,-0.015613660632211444,-0.009565060726579758,-0.020885727437713053,-0.026420361956833532,0.006430450113409876,-0.021616374658692507,-0.01639664552154656,-0.014967098100339008,-0.01454117871156351,-0.017996889323012966,-0.0196629149891863,-0.02664434119758813,-0.03132815736403505,-0.005705280529910703,-0.014375371525554908
